"ID","Naive B cells","Memory B cells","Plasma cells","CD8 T cells","Naive CD4 T cells","Resting CD4 memory T cells","Activated CD4 memory T cells","Follicular helper T cells","Regulatory T cells","Gamma delta T cells","Resting NK cells","Activated NK cells","Monocytes","M0 Macrophages","M1 Macrophages","M2 Macrophages","Resting dendritic cells","Activated dendritic cells","Resting mast cells","Activated mast cells","Eosinophils","Neutrophils"
"SEQC_NB199",0.138245683416307,0,0,0.242099139516864,0,0.0641363141852062,0.0191408910562812,0.0277173691419297,0.136205935051427,0,0.0700364027735666,0,0.0306376468416177,0.0352016931538388,0.0178040328049303,0.185009214683942,0,0.0103190628924802,0,0.0232427182577066,0.00020389622390276,0
"SEQC_NB200",0.106093680899135,0,0,0.223629181110118,0,0.00690612143206804,0,0.22366981490605,0.0347304195334314,0,0,0.0258653852479546,0.0483406237733564,0.143670732599155,0,0.186263994661681,0,0,0,0.000830045837050993,0,0
"SEQC_NB201",0.12271814624422,0,0,0.153628023938643,0,0.0682792681178334,0,0.0847919262044137,0.0272864525727946,0,0.106570796023885,0,0.0906906678723823,0,0.034120678423414,0.250664185776744,0,0,0.0612498548256698,0,0,0
"SEQC_NB202",0.0632265409102791,0,0,0.0368414813900745,0,0.287183557778165,0,0.210732811807982,0.0812207234895778,0,0.020775783570299,0,0.0744183114649049,0.183080386483189,0,0.0202169916569075,0,0.000954275864416676,0.0175955877167842,0,0.00375354786742059,0
"SEQC_NB203",0.0762934189589455,0,0,0.219486463326421,0,0.149551536062591,0,0.0849407091491401,0.0625594151539617,0,0.0865711092619962,0,0.0350592128375691,0.106121691940251,0.0201916887796292,0.142646024550532,0,0,0,0.0165787299789627,0,0
"SEQC_NB204",0.00882699155087473,0.00409294549911262,0,0.00988768738083182,0,0.259348984163464,0,0.179606661848375,0.0538631962439856,0,0.0208541285701185,0.0317336252939971,0,0.297454669729102,0.0107291820186643,0.109202439368027,0,0,0.0143994883334463,0,0,0
"SEQC_NB205",0.0319782959603003,0,0.000117236000899385,0,0,0.369726173212189,0,0.0487905351244147,0.0629560664630052,0,0.103689583620063,0.00400878468048978,0.0214688117350186,0.0963027952196361,0.00335494464408675,0.240744335466844,0,0,0,0,0.0168624378730527,0
"SEQC_NB206",0.0700417792777213,0,0,0.186233120349384,0,0.0734659928574446,0,0.0075370216093764,0.041288677773292,0,0.0947851543383767,0,0.10758727426951,0.249082308719294,0.0013491719576678,0.160503182351815,0,0,0,0.0081263164961179,0,0
"SEQC_NB207",0.0583047469305667,0,0,0.0969013986571026,0,0.153564241838875,0,0.0729185328184035,0.0279301029072197,0,0.12089655913341,0,0.0238292009353953,0.261692535625384,0.0149549751064526,0.151362058609536,0,0,0.0176456474376548,0,0,0
"SEQC_NB208",0.134822759823995,0,0,0.126930458586244,0.000813228104389758,0.086210917070389,0,0.120847083694709,0.0835532332939096,0,0.00443028974794599,0.0337276353923354,0.0292017671426445,0,0.00866327028409203,0.356948900381744,0,0.0138504564776023,0,0,0,0
"SEQC_NB209",0.0986335510902051,0,0,0.192913480908232,0,0.150896949591563,0,0.00199065589398624,0.133179211706726,0,0.0555765770513041,0,0.0298645990691754,0.0780365682764046,0.0110335591255119,0.232911080800721,0,0,0,0.0149637664861712,0,0
"SEQC_NB210",0.0246999130588721,0.031116268214818,0,0.136011489807558,0,0.259335326857374,0,0.128580741437201,0.0392138847583214,0,0.049518423903802,0.00946669914776838,0.0245634459687634,0.150185655687729,0.0434958404891739,0.102352907885441,0,0,0.001223392571196,0,0.000236010211981411,0
"SEQC_NB211",0.101083083902197,0,0,0.158613592807762,0.0168953876841329,0.138335463978213,0,0.0462892919458489,0.0842728081678795,0,0.0940528292647534,0,0.0760124051741563,0.119754666094848,0.0367679667138406,0.127922504266368,0,0,0,0,0,0
"SEQC_NB212",0.00103054896425903,0.00909963613359827,0,0.0568047175379071,0,0.311057605179071,0,0.120562450688074,0.0685200666176021,0,0.0127555921214681,0.040738517946829,0.0530393431049622,0.207569081333544,0.0305184651271708,0.045078451901961,0.0142807864285537,0,0.0233687149391538,0,0.00557602197584658,0
"SEQC_NB213",0.115205615084353,0,0,0.139836095448605,0.0612686170561903,0.215899217670615,0,0.0455537748405048,0.0707096360834191,0,0.07176196632553,0,0.0323061461092135,0.0478670082792676,0.0367369974455121,0.15190334949289,0,0,0,0.0103155178194353,0.000636058344464218,0
"SEQC_NB214",0,0.0258232176575741,0.0148996871949558,0.241485197277658,0,0.177311031490615,0,0.0859085108327824,0.0236434266363791,0,0,0.0144232290197578,0,0.244173770362181,0,0.154039070073018,0,0,0.0182928594550791,0,0,0
"SEQC_NB215",0.0396263168089868,0,0,0.137340508521864,0,0.138773023929357,0,0.0331931006580553,0.0606844260567699,0,0.0267422988009388,0.0271592050003234,0.0973621064153313,0.257161490099404,0.0073229355326031,0.146556357283224,0,0.00201452983736437,0.0260637010557787,0,0,0
"SEQC_NB216",0.088467235461513,0,0,0.234839520892813,0,0.0777819990283814,0.00974118206559054,0.0601645942353995,0.0558283805193922,0,0.0779602823111144,0,0.0237573873225711,0.0996100336840949,0.0364982221974823,0.212405617209057,0,0.00696710941176391,0,0.0159784356608269,0,0
"SEQC_NB217",0.00370606733097556,0.0038789333332548,0,0,0,0.311037481619727,0,0.0485716976951395,0.0739956656883301,0,0.0352799828688504,0.0127593477951573,0.052349428914068,0.218768870730303,0.00810094042363261,0.199076855164625,0,0,0.0324747284359371,0,0,0
"SEQC_NB218",0.00212823257307708,0.00189518216039238,0.0216851530610895,0.0617162047550099,0,0.164086856836081,0,0.0844637619985268,0.0734324463081584,0,0.0677229050232603,0.00701635789577581,0,0.259444064432142,0.0146649508903717,0.209434573957268,0,0,0.0323093101088463,0,0,0
"SEQC_NB219",0.0169542736688349,0,0,0.0418906608704892,0,0.22684985540773,0,0.0412633744915213,0.0443935450192756,0,0.0965028084323075,0,0.0457331125194403,0.181902553437154,0,0.284482682759608,0,0,0.0200271333936397,0,0,0
"SEQC_NB220",0.184848406312028,0,0.0106114109781292,0.145876744126226,0,0.0540443907304415,0,0.0307799058738663,0.0291463032549266,0,0.0321276159148287,0,0.0354441169005656,0.179383555459134,0.00397122006243815,0.258022460713877,0,0.0103891499999608,0.0253547196735787,0,0,0
"SEQC_NB221",0.0496041432685895,0,0,0.144909891527571,0,0.114737091227506,0,0.0986993085923066,0.0531501779259431,0,0.11006333215513,0,0.108085720053865,0.0889615343262454,0.0592595234765404,0.155908119348932,0,0,0.00886674469786694,0,0.00775441339950391,0
"SEQC_NB222",0.110433995839028,0,0,0.153749515544828,0.0271847962511272,0.289582387315152,0,0.0711112144183824,0.0314202552763786,0,0.0358489612866408,0,0.0410772986591032,0,0.0516672547752329,0.182513849423739,0,0,0,0.00541047121038783,0,0
"SEQC_NB223",0.0293828612286319,0.00264921990186098,0,0.1678261216015,0.00700438613064529,0.278110072489219,0,0.0569079644615248,0.0373076897331384,0,0.0807889470992187,0.0319780623647629,0.0769225692666561,0.0919141746644911,0.0132769031989649,0.115981709372947,0,0,0.00994931848643942,0,0,0
"SEQC_NB224",0,0.03063931345942,0,0.0536496791523668,0,0.497983033255197,0,0.0518648030147989,0.0503030027435533,0,0,0,0.0280376306142464,0.0186405715514006,0.00204534430296579,0.0022549027034737,0,0.00959610666567787,0.24513439525928,0,0,0.00985121727761874
"SEQC_NB225",0.00126542899514473,0.00704359162489962,0,0,0,0.250743481493068,0,0.085996321267337,0.0802904204485086,0,0.0916247963035931,0,0,0.359817192886871,0.0123608673344366,0.0908742099906863,0.0113610393096252,0,0.00862265034582984,0,0,0
"SEQC_NB226",0.0247690251860907,0,0.00229789573060155,0.0829327618959684,0,0.115879512874685,0,0.115650225839899,0.0579086696304874,0,0.0268913207709337,0,0.01512604878732,0.264339670273856,0.0481658908250493,0.241678370490389,0,0,0.00436060769471904,0,0,0
"SEQC_NB227",0.124419149720814,0.0288647346835192,0,0.230248636054236,0,0.13679515070267,0,0.0532011823627701,0.0616943088383848,0,0.0233953491897694,0.0105085208766076,0.0423532320615836,0.0888959704592874,0.0057532282298257,0.172512651383469,0,0.0119927355917522,0.00936514984531111,0,0,0
"SEQC_NB228",0.103692734257937,0.0264973257783103,0,0.227068709223163,0.19097736299592,0.059046014607513,0,0,0.114687430279865,0,0.0364691562797514,0,0.0279374497637747,0.0775061140923117,0.00572572143902573,0.112475039882532,0,0.00404741769499847,0,0.0138695237048988,0,0
"SEQC_NB229",0.13893834308471,0.0552776878627572,0,0.15054594868154,0.151352147087977,0.0590685778051683,0,0.0340338858589983,0.0943668258616457,0,0.0591568365596907,0,0.0291315968673484,0.0570803460402482,0.033017184924618,0.135156244554818,0,0,0.00287437481048089,0,0,0
"SEQC_NB230",0.0850834931737314,0,0,0.249794735263496,0.242980553495071,0,0,0.0142721730650756,0.122077253776202,0,0,0.0486691896467227,0.0397141465241682,0.0596918254271485,0.0040266803470974,0.122439171075593,0,0,0.0112507782056947,0,0,0
"SEQC_NB231",0.00727828088431112,0.00430997787583098,0,0.00118010114029209,0,0.367213239443477,0,0.108869667119758,0.098286105564077,0,0.0244603086149023,0,0.0223923974463645,0.325938403561871,0,0.00163303924193181,0,0,0,0,0.038438479107184,0
"SEQC_NB232",0.0865588134700527,0,0,0.347346792588167,0.083093676915435,0.00732239715739445,0,0.00844280856915569,0.108117822280248,0,0,0.0205441793834825,0.0486678560808652,0.0648316609497207,0.038915720406567,0.177763763414493,0,0,0.00839450878441808,0,0,0
"SEQC_NB233",0,0.00746767777701677,0,0.0561006917765815,0,0.265491743359756,0,0.0458160754299336,0.0795714375830703,0,0.0939211574394334,0.00369108458321026,0.0887431770409401,0.0529046417258137,0.0420585382787669,0.152925316483445,0.0153798996427551,0,0.0959285588792778,0,0,0
"SEQC_NB234",0,0.010674053210631,0,0.176299857291006,0,0.135762978369611,0,0.0282154796597913,0.0813745447279345,0,0.0583214134348641,0.0256082746638861,0.0572151899182836,0.275568280621613,0.0175026355520155,0.128002344572063,0,0,0.00545494797830116,0,0,0
"SEQC_NB235",0.387629579919687,0.126381494028405,0,0.0753576568460697,0.0574636613918189,0.100829472367919,0.00809288215028093,0.0474707342038805,0.0182840393243321,0,0.0642409454145005,0,0.0143091604053536,0.0501330774097996,0.00846744817685576,0.0340277634828055,0,0.00689388482290023,0,0,0,0.000418200055392687
"SEQC_NB236",0.186031739479009,0,0.0192011667995995,0.180541844983373,0,0,0,0.0922544011373004,0.0793891047952488,0,0.0235669561433565,0.00465191119423375,0.0464425521668954,0.0464719192961345,0.024283811623806,0.252905352030706,0,0,0,0.00922389538508061,0,0.0350353449652571
"SEQC_NB237",0.0953600650361829,0,0,0.16049024355137,0,0.182707842897197,0,0.127657446303322,0.0467582081546061,0,0.0463600979781797,0.00231663260802056,0.0248588614611149,0.0655729270425242,0.0753279167942395,0.166759308603808,0,0,0.00583044956943523,0,0,0
"SEQC_NB238",0.0450888105964904,0,0,0.10405755250311,0,0.0346894530711715,0,0.0369658165475907,0.0768805513804773,0,0,0.0340913522944027,0.00686740722361646,0.243911502740561,0.0338847682961687,0.327260699890788,0,0,0.0563020854556237,0,0,0
"SEQC_NB239",0.0948564180655874,0.0485928365939486,0,0.237784873172613,0.044535191799016,0.053207132624367,0,0.0668543955300661,0.0873881123494499,0,0.0275997124002052,0,0.0462743232025131,0.0101067163581859,0.039773288441216,0.234352612447484,0,0.00867438701534786,0,0,0,0
"SEQC_NB240",0.0868356182741795,0,0,0.229831158741092,0,0,0,0.100827836265449,0.0900848761313599,0,0.0137563834418471,0.00719163910146741,0.121844605910252,0.111064653852603,0.0144266257968995,0.223355182016785,0,0,0.000781420468066017,0,0,0
"SEQC_NB241",0.000857566047236315,0.0134730311518637,0,0,0,0.333294935732984,0,0.0621099357594708,0.176364868778343,0,0.0314617620904139,0,0.109432451332201,0.170121880262532,0.0430063012776364,0.0305396664630802,0.0191067754743556,0,0,0.010230825629883,0,0
"SEQC_NB242",0.120982582582892,0.109383195415474,0.0117425107061679,0.160987406927297,0,0.0663221360016991,0,0.0276999321639254,0.119179024655234,0,0.0332260062378379,0,0.0467803512506613,0.108515346549162,0.0289230642382606,0.166258443271388,0,0,0,0,0,0
"SEQC_NB243",0.0378013728654303,0.0331877323784657,0,0,0,0.253493053376386,0,0.0889360067227661,0.0822280216408705,0,0.100974411925175,0,0,0.290478439494044,0,0.111235483222018,0,0,0,0.00166547837484424,0,0
"SEQC_NB244",0.123507379168906,0,0,0.166363562540371,0,0.0872406080319654,0.0368542674391069,0.125571154916949,0.0582049510042716,0,0.0481340792796756,0,0.0368585745714353,0,0.0637935762253101,0.25347184682201,0,0,0,0,0,0
"SEQC_NB245",0.14633331404829,0.110073293938094,0,0.136201295283756,0.102168683914301,0.078023212984563,0,0.0518161267950235,0.0574550421538968,0,0.055856182715708,0,0.0105561188756326,0.0729284272598643,0.0475949637532103,0.130993338277659,0,0,0,0,0,0
"SEQC_NB246",0.159380937404613,0.00112151765187881,0,0.158009988528178,0,0.0705357316166056,0,0.143521735406023,0.0656155848597274,0,0.0474375407390302,0,0.0237604231881759,0.0896082652095195,0.04145900646255,0.199412304882781,0,0.000136964050917895,0,0,0,0
"SEQC_NB247",0.0397188031610737,0,0.0247591441041309,0.0747504214074631,0,0.0697354725861761,0,0.0631501380981712,0.0733718314408456,0,0,0.0207087896989745,0.0364384993876787,0.317362337899553,0.0267619289550005,0.231323428795818,0,0,0.0219192044651145,0,0,0
"SEQC_NB248",0.351127993670939,0.076499149431756,0,0.0545582982472922,0,0.104265408206303,0,0.126895863241158,0.0350627365828756,0,0.0615353613912159,0,0.0141003680207335,0.0680968677138478,0.0285104178339775,0.0793475356599017,0,0,0,0,0,0
"SEQC_NB249",0.255931216281558,0.0179093327113012,0,0.161972213840877,0,0.122640999889045,0,0.0367824713611676,0.139793936546522,0,0.0543724143062232,0,0.0559499332051142,0.0566918889489238,0.0509223408684214,0.0470332520408471,0,0,0,0,0,0
"SEQC_NB250",0,0.00999878133067577,0,0,0,0.329979132063342,0,0.155701037878318,0,0,0.0148005385804189,0.0839369456695012,0.0434135592107459,0.272163030632691,0.0139697669179861,0.075049289389595,0,0,0.000987918326726917,0,0,0
"SEQC_NB251",0.131849452890744,0,0,0.124961626431083,0,0.0907023599007273,0,0.0902938022985136,0.0860156152098111,0,0.00577304251793117,0.0234319750388441,0.0237355518813998,0,0.0428474688160598,0.341065280788594,0,0,0.0393238242262926,0,0,0
"SEQC_NB252",0.00763912122045697,0,0.00566417053073803,0.102325047215238,0,0.176526069891137,0,0.18329357172215,0.0803907671098806,0,0,0.10395188998457,0.0793934957488808,0.0234197957125813,0.00205844016458518,0.178609930800964,0,0,0.0567276998988173,0,0,0
"SEQC_NB253",0.00755664735676217,0.002694894918735,0,0.0449959995557814,0,0.088377061399392,0,0.0429198993035603,0.064812345611553,0,0.011270134379014,0.0255051442985513,0.0579791606731426,0.232787455207294,0.0982088223656988,0.310777382707086,0,0,0.0121150522234293,0,0,0
"SEQC_NB254",0.0104751086598032,0,0.00258249353296482,0.0273723790612616,0,0.193748921425493,0,0.0957683897942134,0.0315869466213207,0,0.0469028652799027,0.0202530530663709,0.0513752822836876,0.232852383024601,0.135270456116352,0.128685024520985,0,0,0,0.0202166162356985,0.00285289702517349,5.71833521721401e-05
"SEQC_NB255",0.135750421676781,0,0.00433868081560728,0,0,0.206606606428683,0,0,0.105899008568415,0,0.040022026085275,0.0342976703632893,0.0663783614098746,0,0.0185142211713457,0.279964362494259,0,0,0.10822864098647,0,0,0
"SEQC_NB256",0,0.0311859402846378,0,0.0614076012721105,0,0.164826190014477,0,0.19987949155301,0,0,0,0.0249234433190056,0.0169448560833778,0.32879837008369,0.000529927773747852,0.148456239765094,0,0,0.0230479398508489,0,0,0
"SEQC_NB257",0.149669649217778,0.0636721830479529,0,0.00229147843304631,0,0.0888032488664523,0,0.0761799948889895,0.123362758606442,0,0.127576156379895,0,0,0.116757920638767,0.0415151548345351,0.178085669274961,0,0,0,0.0320857858111808,0,0
"SEQC_NB258",0.00913188122293424,0,0.00587164759553489,0.00346462002085102,0,0.151377037665607,0,0.0907465829279145,0.00398315086082257,0,0.00386522973077527,0.0194677392862279,0,0.440613508292686,0.0217327582851421,0.246690770647358,0,0,0.00305507346414568,0,0,0
"SEQC_NB259",0.0423551889850589,0,0,0,0,0.426574342619799,0,0.0926755208912581,0.0827643777943872,0,0.0596787372587429,0.0115097556056635,0.0293331599598034,0.124935642089213,0,0.11284129921063,0,0,0.000406007449382138,0,0,0.016925968136062
"SEQC_NB260",0.00563092731811441,0.00991188871273436,0,0.0142019918222656,0,0.183656308776365,0,0.0892421541935692,0.0354504992175699,0,0.0677755492493113,0.00481532133808432,0,0.400919741160746,0,0.158580882939393,0,0.0017476568458245,0,0,0,0.028067078426023
"SEQC_NB261",0.0018232944786621,0.0206588500700382,0.00929276725589065,0.153126870280435,0,0.0994083065095641,0,0.0750001539317929,0.0735213820275391,0,0,0.0204347450771853,0.0275066995064189,0.279807983107318,0,0.235031360996393,0,0,0.00438758675876313,0,0,0
"SEQC_NB262",0.0609429457542558,0.0815434368674811,0,0.244583107077849,0.259026470222052,0,0,0.0392706255119469,0.0963035758569982,0,0.00182093931421246,0.017772001476451,0.024428518050722,0,0.00195806851877704,0.172350311349255,0,0,0,0,0,0
"SEQC_NB263",0.0950046115774871,0,0.000872743422408408,0.104594514142024,0,0.261351776745692,0.0170960746025428,0.108972629102852,0.0428780739877982,0,0.0364606303167262,0,0.0811236264209669,0,0.0940618764514485,0.157583443230054,0,0,0,0,0,0
"SEQC_NB264",0.0415538253396552,0,0.0336351039073872,0.0734421576654269,0,0.099482992612625,0,0.105995724814657,0.0346265209159758,0,0.00557607960606091,0.0258842876440676,0.0096348899700107,0.0382714416969823,0.0433582365638259,0.440557304617381,0.013063337102126,0,0,0.029798072694026,0,0.00512002484979248
"SEQC_NB265",0.298228189330778,0,0.0297200091724713,0.136707004617361,0,0.0575947852774861,0,0.159637349960108,0.0579801301511309,0,0.0370111749634477,0,0,0.131542224760064,0.0311520833200828,0.06042704844707,0,0,0,0,0,0
"SEQC_NB266",0.073391090252296,0.0285326840947807,0.00847082468295094,0.166153439231904,0,0.0762386823074988,0,0.164893156356938,0.00831765064090526,0,0.0583088953441458,0.00584153264415863,0.0687805554955961,0.129148259030996,0.0110524443806428,0.200870785537188,0,0,0,0,0,0
"SEQC_NB267",0,0.0206150329985697,0,0.121130492795123,0,0.0127664870082161,0,0.0354866031236402,0.0443515411779054,0,0.0518030553240438,0,0.0243603973307583,0.183703626767848,0.00892015538727298,0.458584636411881,0,0,0.0382779716747426,0,0,0
"SEQC_NB268",0,0,0.000162349104340118,0.173887389339251,0,0.218535849245584,0,0.194425401755764,0,0,0,0.0599497288155956,0.0792876474356577,0,0.000717953808465398,0.232744456567012,0,0,0,0.0200358879161299,0.0202533360122001,0
"SEQC_NB269",0.0199728325353629,0,0,0,0,0.351223074977083,0,0.0465060663731878,0.0885859984849206,0,0.0586227441374066,0.0213075683435438,0.0490562933876443,0.220501670552324,0.0128860067862662,0.107402494232099,0,0,0,0.0239352501901622,0,0
"SEQC_NB270",0,0.0165061328166662,0,0.200085623524643,0,0.048409847742548,0,0.150294176583158,0.000607473198928468,0,0,0.0431722244609833,0.0472082386641862,0.034851394425781,0,0.350234391932576,0,0,0.10863049665053,0,0,0
"SEQC_NB271",0.0633002781410279,0,0,0.0610944543793727,0,0.165977948255081,0,0.00193195604072477,0.103356214361273,0,0.0737584412448376,0,0.100775176874928,0.0151603766244488,0.0389392371727358,0.284981315934063,0.0763232754155672,0,0.0144013255559393,0,0,0
"SEQC_NB272",0.00831932054103277,0.00192688062095789,0,0.0208007421488278,0,0.312521354010528,0,0.24229607912865,0.0166786728315584,0,0,0.0320859398780524,0.0864543390723881,0.23291118292108,0,0.0318855482262541,0,0,0,0,0.0141199406206703,0
"SEQC_NB273",0.00661293836174533,0.00466986222260917,0.00443485300675157,0.0286403340454475,0,0.40122753064072,0,0.0676526484335544,0.0210312902736865,0,0.0158393139274168,0.0427578872583636,0.0832142748959344,0.00337551920945673,0,0.205940077857091,0,0,0.101316029672373,0,0.0132874401948505,0
"SEQC_NB274",0.0258928236400578,0,0,0.163162644249751,0,0.0165433450894881,0,0.0607477825938326,0.101325706551357,0,0,0.0296428653838724,0.0484463164963991,0.0629816932563445,0.0339430150776731,0.414890579908954,0,0,0.0424232277522698,0,0,0
"SEQC_NB275",0.0453394923597096,0,0,0.179116953299933,0,0.0516417732563649,0,0.0695982496204394,0.014373226818251,0,0.040553076456678,0.0310024653611606,0.0673155302931998,0.165696209611525,0,0.279866589893103,0,0,0.0554964330296365,0,0,0
"SEQC_NB276",0.0286057969624858,0,0,0,0,0.400314299379797,0,0.0707650677686107,0.0439846728356471,0,0.100439990674566,0.0245538963022679,0.0981265566633958,0.133703562096995,0.0121597193724382,0.0815043255288499,0,0,0,0.00422499406763671,0.00161711834730941,0
"SEQC_NB277",0.0665863763098661,0,0,0.170946987714006,0,0.163815001867909,0,0.103114350074689,0.0252097816141547,0,0.0585582624229105,0.0130526572273447,0.0456396119840612,0.112178026791975,0.00791008947773219,0.232988854515352,0,0,0,0,0,0
"SEQC_NB278",0,0.00716524617889107,0,0.246934856798082,0,0.0963194366641437,0,0.213401788194583,0,0,0,0.0701231598629337,0.0721903381331679,0,0.0164264570487142,0.237797886733613,0,0,0.0396408303858717,0,0,0
"SEQC_NB279",0.015784814325336,0.00474420470361088,0,0,0,0.311717489164356,0,0.0515949962824393,0.0674412162382551,0,0.140037470485235,0,0.0851873413127146,0.178775502344704,0.00806754169745877,0.114745569819325,0,0,0.0219038536265657,0,0,0
"SEQC_NB280",0.0606536430670541,0,0,0.109902165958811,0.0353087340210117,0.0538202875320867,0.0353918775052034,0.0583362243240683,0.0785595415424069,0,0.0695988713960798,0,0.0840213981530843,0.0135474511143932,0.326724731556364,0.0389218426417124,0,0,0.0352132311877241,0,0,0
"SEQC_NB281",0.0690795510230326,0,0.00712234204101011,0.181555657056153,0.0251757245070072,0.0452578531667044,0,0.0458825132708546,0.0808060320512844,0,0.0463165513862906,0,0.038495987809483,0.0665217245256989,0.00371657066916978,0.384051289964831,0,4.54640488314573e-05,0,0.00597273847964881,0,0
"SEQC_NB282",0.0149160660197958,0,0,0.0594971082532479,0,0.28640310216163,0,0.0640109883874859,0.0473296568993649,0,0.00889830647615351,0.0344338737123817,0.0838867152399921,0.204151479426147,0.049769424038232,0.115809819052522,0,0,0.0308934603330471,0,0,0
"SEQC_NB283",0.0326178312792083,0,0.00202568500583214,0,0,0.391947733480974,0,0.0680778948627559,0.0805672646613924,0,0.0862371766033456,0,0.0560886578060084,0,0.0230030088700009,0.2183906680172,0,0,0.0410440794132827,0,0,0
"SEQC_NB284",0.0463330611514253,0,0,0.136755157290138,0,0.178129409008088,0,0.00431295139011381,0.134793646855367,0,0,0.0946063984994121,0.0779481132166678,0.0717587468733037,0.0245866464695875,0.169288380074825,0,0,0.0614874891710722,0,0,0
"SEQC_NB285",0.158181233316472,0,0.0242960428584231,0.166538309653819,0,0.0926475431004292,0,0.110872378213095,0.0522620235741336,0,0.0645630857134644,0,0.0265618777607229,0.0528774617126853,0.00429488385902397,0.219024516624302,0,0.0199822360271652,0,0.00789840758626451,0,0
"SEQC_NB286",0.0633748218100804,0,0.00039045397576812,0.192581325651511,0,0.0828475683737659,0,0.0806817243447279,0.0202757162211937,0,0.0708158418958037,0,0.080781262609392,0.223739968372246,0.00713420265818987,0.174848775706682,0,0,0,0.00252833838063994,0,0
"SEQC_NB287",0.0837979178506242,0,0,0.169020357012347,0.0640727971918244,0.00608867066995956,0,0.0550183810981442,0.135038326218888,0,0,0.0198765478681671,0.0246289937758778,0.116620749352408,0.0280268480536848,0.288489986487958,0,0,0.00932042442011706,0,0,0
"SEQC_NB288",0.0698831268259922,0,0.00109282679845159,0.185332537561231,0,0.177552343508611,0,0.000396478641378321,0.1201685652072,0,0.0399570204129268,0,0.041396952199917,0.093797386013985,0.0160090474885457,0.220614056955808,0,0,0,0.0337996583859537,0,0
"SEQC_NB289",0.00640196077583022,0.00821574764173063,0,0,0,0.261572401384764,0,0.0400553160882363,0.0576267763805136,0,0.0778369885069254,0.0257760808554937,0.0794773180898039,0.268630416618835,0.0382938942854509,0.123138898945135,0.0029536355372676,0,0,0.0100205648900144,0,0
"SEQC_NB290",0.016959288270476,0,0,0,0,0.424181016148402,0,0.159632651061226,0.0397507624367302,0,0.0550544728994032,0.0273422412601986,0.0841197621064344,0.173883714601978,0,0.0143118350190558,0,0,0,5.9063185705814e-05,0.00470519301039016,0
"SEQC_NB291",0.209045816350844,0,0,0,0,0.163837023899318,0,0,0.0676408177376797,0,0.00608866151242694,0.0317581573074987,0.0632296516502833,0,0.0346499532741823,0.361193931436216,0,0,0.062555986831551,0,0,0
"SEQC_NB292",0.0624497067567947,0,0,0.202353413682198,0,0.11644836200994,0,0.0167879164145322,0.134022185400823,0,0.0298403170527409,0,0.0536642155976651,0,0.026304958524658,0.347452154359046,0,0,0,0.010676770201602,0,0
"SEQC_NB293",0.0141453867013041,0,0,0.0706405806494922,0,0,0,0.100469942934126,0.0533934460691793,0,0,0.0186913709330796,0.0605363463289471,0.19207378920451,0.179559515762632,0.252783816007692,0,0,0.0577058054090381,0,0,0
"SEQC_NB294",0.0540524510010635,0,0,0.289552930230505,0.013930138820875,0,0,0,0.0779966223889282,0,0.0310543796393204,0.00862762665809775,0.0449700908113211,0.134162580018897,0.0185748315990126,0.312328027617057,0,0,0.0147503212149218,0,0,0
"SEQC_NB295",0.0531762349818652,0,0,0.239817062045257,0,0.0287903428255257,0,0,0.0843321402371599,0,0,0.0423448028991164,0.0787667345433427,0,0.0300923147297464,0.400433003226038,0,0,0.0422473645119485,0,0,0
"SEQC_NB296",0.157966157242203,0,0,0.173518823161873,0,0.161177469198491,0,0.0785558164545153,0.0632108887883572,0,0.0589029379338874,0,0.0618459740915434,0,0.0372070801500811,0.188618019130729,0,0,0.0134989769924497,0,0.0054978568558698,0
"SEQC_NB297",0.142327325368149,0,0.0277766012627807,0.194116202943501,0,0.0499616416099927,0,0.00851234249995846,0.099081937400561,0,0.0312968497318068,8.53668626913494e-05,0.135404718825743,0,0.0638386157371329,0.247598397757682,0,0,0,0,0,0
"SEQC_NB298",0.0744881324052925,0,0,0.119544879782128,0,0.157990965781994,0,0.0090107994640911,0.161672174421221,0,0,0.0443901513896346,0.0399311079684763,0.0882169905651558,0.0484913756020906,0.256263422619915,0,0,0,0,0,0
"SEQC_NB299",0.0791808615898474,0,0,0.189566769280146,0,0.0739290362974998,0,0.0481646778145385,0.10394856577577,0,0.0222003773385156,0,0.020502852596975,0.172253172641058,0.0342616134619808,0.244542630573725,0,0,0.0114494426299439,0,0,0
"SEQC_NB300",0.113012096573099,0,0.00588729550988265,0.296110005242863,0,0.0205881050112534,0,0,0.0861318607952048,0,0.0520386534972712,0,0.0481453090619867,0.0518028702785772,0.0125952801429564,0.301164223944193,0,0,0.0125242999427136,0,0,0
"SEQC_NB301",0.0827805763549085,0,0,0.210355885138948,0.0998988051070711,0.124664740986334,0.00921762166231108,0.0105016714968885,0.0549134671796767,0,0.041455970645397,0,0.0189609697906635,0.106285371805041,0.0317663941221993,0.209198525710561,0,0,0,0,0,0
"SEQC_NB302",0.180293172154964,0.0618667835754071,0,0.184620175469755,0.0433721210630207,0.0581666778550576,0,0.0375474503449569,0.0969915523310516,0,0.0490385797207713,0,0.0421360553609127,0.0689808249294418,0.00421343679870742,0.14814737899245,0,0.0177373609329322,0.00688843047057063,0,0,0
